Unnamed: 0,text,label
413.0,i really want to go buy some yardage of art gallery just to play with because it feels so amazing,4
415.0,i feel burdened for several loved ones and i miss my big kid whom i havent seen since friday,0
416.0,i feel is still really low in my abdomen,0
417.0,i feel like i ve been welcomed a tight knit family who ll make sure i won t feel alone ever,1
418.0,i feel this is doubtful,4
420.0,i get some exercise and feel like im doing something worthwhile in the meantime,1
421.0,i feel like my life is very rich and fulfilling but i know people look at the way i live and feel some misplaced pity for me,1
423.0,i feel hesitant about talking about this,4
424.0,i try to get in at least minutes a day five days a week though i have been known to skip a workout if i m feeling particularly lethargic or lazy,0
425.0,i have been feeling beaten down sick and utterly devoid of hope that i will ever have the life i want,0
426.0,i feel hesitant to comment because i don t want to add to a pileon but it seems clear to me that those involved haven t learned from their past experiences nor are they interested in applying that learning to future projects,4
427.0,i feel quite passionate about as communion is of tremendous importance to me personally and theologically,1
428.0,im feeling happy and well,1
429.0,i find myself having much more time to think about myself without feeling depressed to actually be able to write and imagine without feeling trapped or like i am missing out on something a near constant feeling i have in cities,0
430.0,i got the feeling brig is sincere and has a very strong desire to help others become successful both financially and also through building strengthening relationships through christianity,1
431.0,i feel like ive had to fake my feelings a lot more often then i would have liked to,0
432.0,i were feeling energetic so we decided we were going to bike to the rest of the temples,1
433.0,im really like she said only you can understand the way i feel toni ight she blamed excesses on the merican dream so seldom witnessed never er seen hah hah hah hah hah,0
434.0,i am happpy when i get good results in the field of academics or athletics,1
435.0,i dont know where i want to work because there will always be something that makes me feel stressed or anxious at work whatever the job may be as all jobs require some sort of rules or pressure,0
436.0,id pop out of the chair feeling like i should be doing something more worthwhile,1
437.0,i was really hoping that theyd get far enough ahead of us that we could feel like we were doing our own navigating so i was delighted when after punching the second control they headed off onto a trail through the woods,1
438.0,i feel like normally i would be angry because thats what i actually think that i could never be beautiful at my size,3
439.0,i wonder how many people are against my do it only when you feel like it perspective but i think if you do it for the sake of doing it without wanting to do it then it will turn out to be the result of crappy work,0
440.0,i feel indecisive on whether or not i feel the book huckleberry finn should be censored,4
441.0,i should have known she likes kamiki kun he laughs nozomi feels an unpleasant knot in her stomach you must think i m a fool don t you nonchan,0
442.0,i made the choice to start recognizing when that feeling of being unloved kicks in and to choose to keep my persistence at the same level not allowing that old reaction to shut me down,0
443.0,i feel like im more hated than celebrated and i cant wait till the day i can say i made it,3
444.0,i still feel funny writing that like maybe i should call her my spirit guide or really observant cheerleader or something,4
445.0,i would rather feel nothing than feel this then do not be surprised if you find your life very depressing and grey and unrewarding,4
446.0,i feel very comfortable with this decision,1
447.0,i get really sweaty during these episodes and my stomach will feel really funny like i m free falling,4
448.0,i have been feeling so overwhelmed lately,4
449.0,i learnt so much about the wonderful world of beaubronz and feel this lovely tanning brand fits perfectly with my latest mantra stolen from my boudoir lashes mother asma docrat,1
